id,IPL_year,Match_Info,Match_Date,Match_Team,Match_Result,Match_Cricbuzz_URL,URL,Stadium,Location,Highlights_available
3981825,2018,31st Match,01-05-2018,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Royal Challengers Bangalore won by 14 runs,https://www.cricbuzz.com/cricket-scores/20091/rcb-vs-mi-31st-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20091/rcb-vs-mi-31st-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,TRUE
2353730,2018,32nd Match,02-05-2018,DELHI CAPITALS vs RAJASTHAN ROYALS,Delhi Daredevils won by 4 runs (DLS method),https://www.cricbuzz.com/cricket-scores/20092/dc-vs-rr-32nd-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20092/dc-vs-rr-32nd-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,TRUE
6347542,2018,33rd Match,03-05-2018,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20093/kkr-vs-csk-33rd-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20093/kkr-vs-csk-33rd-match-indian-premier-league-2018,Eden Gardens,Kolkata,TRUE
3529537,2018,34th Match,04-05-2018,KINGS XI PUNJAB vs MUMBAI INDIANS,Mumbai Indians won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20094/kxip-vs-mi-34th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20094/kxip-vs-mi-34th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,TRUE
2716679,2018,35th Match,05-05-2018,CHENNAI SUPER KINGS vs ROYAL CHALLENGERS BANGALORE,Chennai Super Kings won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20095/csk-vs-rcb-35th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20095/csk-vs-rcb-35th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,TRUE
4811184,2018,36th Match,05-05-2018,SUNRISERS HYDERABAD vs DELHI CAPITALS,Sunrisers Hyderabad won by 7 wkts,https://www.cricbuzz.com/cricket-scores/20096/srh-vs-dc-36th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20096/srh-vs-dc-36th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,TRUE
2957424,2018,37th Match,06-05-2018,MUMBAI INDIANS vs KOLKATA KNIGHT RIDERS,Mumbai Indians won by 13 runs,https://www.cricbuzz.com/cricket-scores/20097/mi-vs-kkr-37th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20097/mi-vs-kkr-37th-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,TRUE
7442279,2018,38th Match,06-05-2018,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20098/kxip-vs-rr-38th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20098/kxip-vs-rr-38th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,TRUE
9002051,2018,39th Match,07-05-2018,SUNRISERS HYDERABAD vs ROYAL CHALLENGERS BANGALORE,Sunrisers Hyderabad won by 5 runs,https://www.cricbuzz.com/cricket-scores/20099/srh-vs-rcb-39th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20099/srh-vs-rcb-39th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,TRUE
9414123,2018,40th Match,08-05-2018,RAJASTHAN ROYALS vs KINGS XI PUNJAB,Rajasthan Royals won by 15 runs,https://www.cricbuzz.com/cricket-scores/20100/rr-vs-kxip-40th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20100/rr-vs-kxip-40th-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,TRUE
5886474,2018,41st Match,09-05-2018,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Mumbai Indians won by 102 runs,https://www.cricbuzz.com/cricket-scores/20101/kkr-vs-mi-41st-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20101/kkr-vs-mi-41st-match-indian-premier-league-2018,Eden Gardens,Kolkata,TRUE
4254114,2018,42nd Match,10-05-2018,DELHI CAPITALS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 9 wkts,https://www.cricbuzz.com/cricket-scores/20102/dc-vs-srh-42nd-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20102/dc-vs-srh-42nd-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,TRUE
8725921,2018,43rd Match,11-05-2018,RAJASTHAN ROYALS vs CHENNAI SUPER KINGS,Rajasthan Royals won by 4 wkts,https://www.cricbuzz.com/cricket-scores/20103/rr-vs-csk-43rd-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20103/rr-vs-csk-43rd-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,TRUE
5002114,2018,44th Match,12-05-2018,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 31 runs,https://www.cricbuzz.com/cricket-scores/20104/kxip-vs-kkr-44th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20104/kxip-vs-kkr-44th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,TRUE
9958794,2018,45th Match,12-05-2018,DELHI CAPITALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 5 wkts,https://www.cricbuzz.com/cricket-scores/20105/dc-vs-rcb-45th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20105/dc-vs-rcb-45th-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,TRUE
7242907,2018,46th Match,13-05-2018,CHENNAI SUPER KINGS vs SUNRISERS HYDERABAD,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/20106/csk-vs-srh-46th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20106/csk-vs-srh-46th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,TRUE
9236293,2018,47th Match,13-05-2018,MUMBAI INDIANS vs RAJASTHAN ROYALS,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/20107/mi-vs-rr-47th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20107/mi-vs-rr-47th-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,TRUE
4623967,2018,48th Match,14-05-2018,KINGS XI PUNJAB vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 10 wkts,https://www.cricbuzz.com/cricket-scores/20108/kxip-vs-rcb-48th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20108/kxip-vs-rcb-48th-match-indian-premier-league-2018,Holkar Cricket Stadium,Indore,TRUE
5237835,2018,49th Match,15-05-2018,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/20109/kkr-vs-rr-49th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20109/kkr-vs-rr-49th-match-indian-premier-league-2018,Eden Gardens,Kolkata,TRUE
3429315,2018,50th Match,16-05-2018,MUMBAI INDIANS vs KINGS XI PUNJAB,Mumbai Indians won by 3 runs,https://www.cricbuzz.com/cricket-scores/20110/mi-vs-kxip-50th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20110/mi-vs-kxip-50th-match-indian-premier-league-2018,Wankhede Stadium,Mumbai,TRUE
2266358,2018,51st Match,17-05-2018,ROYAL CHALLENGERS BANGALORE vs SUNRISERS HYDERABAD,Royal Challengers Bangalore won by 14 runs,https://www.cricbuzz.com/cricket-scores/20111/rcb-vs-srh-51st-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20111/rcb-vs-srh-51st-match-indian-premier-league-2018,M.Chinnaswamy Stadium,Bengaluru,TRUE
4205133,2018,52nd Match,18-05-2018,DELHI CAPITALS vs CHENNAI SUPER KINGS,Delhi Daredevils won by 34 runs,https://www.cricbuzz.com/cricket-scores/20112/dc-vs-csk-52nd-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20112/dc-vs-csk-52nd-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,TRUE
9498235,2018,53rd Match,19-05-2018,RAJASTHAN ROYALS vs ROYAL CHALLENGERS BANGALORE,Rajasthan Royals won by 30 runs,https://www.cricbuzz.com/cricket-scores/20113/rr-vs-rcb-53rd-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20113/rr-vs-rcb-53rd-match-indian-premier-league-2018,Sawai Mansingh Stadium,Jaipur,TRUE
9377212,2018,54th Match,19-05-2018,SUNRISERS HYDERABAD vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/20114/srh-vs-kkr-54th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20114/srh-vs-kkr-54th-match-indian-premier-league-2018,Rajiv Gandhi International Stadium,Hyderabad,TRUE
8897809,2018,55th Match,20-05-2018,DELHI CAPITALS vs MUMBAI INDIANS,Delhi Daredevils won by 11 runs,https://www.cricbuzz.com/cricket-scores/20115/dc-vs-mi-55th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20115/dc-vs-mi-55th-match-indian-premier-league-2018,Arun Jaitley Stadium,Delhi,TRUE
9283980,2018,56th Match,20-05-2018,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/20116/csk-vs-kxip-56th-match-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20116/csk-vs-kxip-56th-match-indian-premier-league-2018,Maharashtra Cricket Association Stadium,Pune,TRUE
8593147,2018,Qualifier 1,22-05-2018,SUNRISERS HYDERABAD vs CHENNAI SUPER KINGS,Chennai Super Kings won by 2 wkts,https://www.cricbuzz.com/cricket-scores/20117/srh-vs-csk-qualifier-1-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20117/srh-vs-csk-qualifier-1-indian-premier-league-2018,Wankhede Stadium,Mumbai,TRUE
9461343,2018,Eliminator,23-05-2018,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 25 runs,https://www.cricbuzz.com/cricket-scores/20118/kkr-vs-rr-eliminator-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20118/kkr-vs-rr-eliminator-indian-premier-league-2018,Eden Gardens,Kolkata,TRUE
1468999,2018,Qualifier 2,25-05-2018,SUNRISERS HYDERABAD vs KOLKATA KNIGHT RIDERS,Sunrisers Hyderabad won by 14 runs,https://www.cricbuzz.com/cricket-scores/20119/srh-vs-kkr-qualifier-2-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20119/srh-vs-kkr-qualifier-2-indian-premier-league-2018,Eden Gardens,Kolkata,TRUE
5179104,2018,Final,27-05-2018,CHENNAI SUPER KINGS vs SUNRISERS HYDERABAD,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/20120/csk-vs-srh-final-indian-premier-league-2018,https://www.cricbuzz.com/live-cricket-scorecard/20120/csk-vs-srh-final-indian-premier-league-2018,Wankhede Stadium,Mumbai,TRUE
7841262,2019,1st Match,23-03-2019,CHENNAI SUPER KINGS vs ROYAL CHALLENGERS BANGALORE,Chennai Super Kings won by 7 wkts,https://www.cricbuzz.com/cricket-scores/22396/csk-vs-rcb-1st-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22396/csk-vs-rcb-1st-match-indian-premier-league-2019,MA Chidambaram Stadium,Chennai,TRUE
8883211,2019,2nd Match,24-03-2019,KOLKATA KNIGHT RIDERS vs SUNRISERS HYDERABAD,Kolkata Knight Riders won by 6 wkts,https://www.cricbuzz.com/cricket-scores/22397/kkr-vs-srh-2nd-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22397/kkr-vs-srh-2nd-match-indian-premier-league-2019,Eden Gardens,Kolkata,TRUE
5789423,2019,3rd Match,24-03-2019,MUMBAI INDIANS vs DELHI CAPITALS,Delhi Capitals won by 37 runs,https://www.cricbuzz.com/cricket-scores/22398/mi-vs-dc-3rd-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22398/mi-vs-dc-3rd-match-indian-premier-league-2019,Wankhede Stadium,Mumbai,TRUE
6728730,2019,4th Match,25-03-2019,RAJASTHAN ROYALS vs KINGS XI PUNJAB,Kings XI Punjab won by 14 runs,https://www.cricbuzz.com/cricket-scores/22399/rr-vs-kxip-4th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22399/rr-vs-kxip-4th-match-indian-premier-league-2019,Sawai Mansingh Stadium,Jaipur,TRUE
6926671,2019,5th Match,26-03-2019,DELHI CAPITALS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 6 wkts,https://www.cricbuzz.com/cricket-scores/22400/dc-vs-csk-5th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22400/dc-vs-csk-5th-match-indian-premier-league-2019,Arun Jaitley Stadium,Delhi,TRUE
2245633,2019,6th Match,27-03-2019,KOLKATA KNIGHT RIDERS vs KINGS XI PUNJAB,Kolkata Knight Riders won by 28 runs,https://www.cricbuzz.com/cricket-scores/22401/kkr-vs-kxip-6th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22401/kkr-vs-kxip-6th-match-indian-premier-league-2019,Eden Gardens,Kolkata,TRUE
9987700,2019,7th Match,28-03-2019,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Mumbai Indians won by 6 runs,https://www.cricbuzz.com/cricket-scores/22402/rcb-vs-mi-7th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22402/rcb-vs-mi-7th-match-indian-premier-league-2019,M.Chinnaswamy Stadium,Bengaluru,TRUE
9059842,2019,8th Match,29-03-2019,SUNRISERS HYDERABAD vs RAJASTHAN ROYALS,Sunrisers Hyderabad won by 5 wkts,https://www.cricbuzz.com/cricket-scores/22403/srh-vs-rr-8th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22403/srh-vs-rr-8th-match-indian-premier-league-2019,Rajiv Gandhi International Stadium,Hyderabad,TRUE
9497497,2019,9th Match,30-03-2019,KINGS XI PUNJAB vs MUMBAI INDIANS,Kings XI Punjab won by 8 wkts,https://www.cricbuzz.com/cricket-scores/22404/kxip-vs-mi-9th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22404/kxip-vs-mi-9th-match-indian-premier-league-2019,Punjab Cricket Association IS Bindra Stadium,Mohali,TRUE
9418332,2019,10th Match,30-03-2019,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Match tied (Delhi Capitals won the Super Over),https://www.cricbuzz.com/cricket-scores/22405/dc-vs-kkr-10th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22405/dc-vs-kkr-10th-match-indian-premier-league-2019,Arun Jaitley Stadium,Delhi,TRUE
1894737,2019,11th Match,31-03-2019,SUNRISERS HYDERABAD vs ROYAL CHALLENGERS BANGALORE,Sunrisers Hyderabad won by 118 runs,https://www.cricbuzz.com/cricket-scores/22406/srh-vs-rcb-11th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22406/srh-vs-rcb-11th-match-indian-premier-league-2019,Rajiv Gandhi International Stadium,Hyderabad,TRUE
3406149,2019,12th Match,31-03-2019,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 8 runs,https://www.cricbuzz.com/cricket-scores/22407/csk-vs-rr-12th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22407/csk-vs-rr-12th-match-indian-premier-league-2019,MA Chidambaram Stadium,Chennai,TRUE
9884461,2019,13th Match,01-04-2019,KINGS XI PUNJAB vs DELHI CAPITALS,Kings XI Punjab won by 14 runs,https://www.cricbuzz.com/cricket-scores/22408/kxip-vs-dc-13th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22408/kxip-vs-dc-13th-match-indian-premier-league-2019,Punjab Cricket Association IS Bindra Stadium,Mohali,TRUE
8715023,2019,14th Match,02-04-2019,RAJASTHAN ROYALS vs ROYAL CHALLENGERS BANGALORE,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/22409/rr-vs-rcb-14th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22409/rr-vs-rcb-14th-match-indian-premier-league-2019,Sawai Mansingh Stadium,Jaipur,TRUE
7416638,2019,15th Match,03-04-2019,MUMBAI INDIANS vs CHENNAI SUPER KINGS,Mumbai Indians won by 37 runs,https://www.cricbuzz.com/cricket-scores/22410/mi-vs-csk-15th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22410/mi-vs-csk-15th-match-indian-premier-league-2019,Wankhede Stadium,Mumbai,TRUE
2313937,2019,16th Match,04-04-2019,DELHI CAPITALS vs SUNRISERS HYDERABAD,Sunrisers Hyderabad won by 5 wkts,https://www.cricbuzz.com/cricket-scores/22411/dc-vs-srh-16th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22411/dc-vs-srh-16th-match-indian-premier-league-2019,Arun Jaitley Stadium,Delhi,TRUE
1415953,2019,17th Match,05-04-2019,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/22412/rcb-vs-kkr-17th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22412/rcb-vs-kkr-17th-match-indian-premier-league-2019,M.Chinnaswamy Stadium,Bengaluru,TRUE
8616942,2019,18th Match,06-04-2019,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Chennai Super Kings won by 22 runs,https://www.cricbuzz.com/cricket-scores/22453/csk-vs-kxip-18th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22453/csk-vs-kxip-18th-match-indian-premier-league-2019,MA Chidambaram Stadium,Chennai,TRUE
4077127,2019,19th Match,06-04-2019,SUNRISERS HYDERABAD vs MUMBAI INDIANS,Mumbai Indians won by 40 runs,https://www.cricbuzz.com/cricket-scores/22454/srh-vs-mi-19th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22454/srh-vs-mi-19th-match-indian-premier-league-2019,Rajiv Gandhi International Stadium,Hyderabad,TRUE
6942289,2019,20th Match,07-04-2019,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Delhi Capitals won by 4 wkts,https://www.cricbuzz.com/cricket-scores/22455/rcb-vs-dc-20th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22455/rcb-vs-dc-20th-match-indian-premier-league-2019,M.Chinnaswamy Stadium,Bengaluru,TRUE
2112150,2019,21st Match,07-04-2019,RAJASTHAN ROYALS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/22456/rr-vs-kkr-21st-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22456/rr-vs-kkr-21st-match-indian-premier-league-2019,Sawai Mansingh Stadium,Jaipur,TRUE
4297600,2019,22nd Match,08-04-2019,KINGS XI PUNJAB vs SUNRISERS HYDERABAD,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/22457/kxip-vs-srh-22nd-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22457/kxip-vs-srh-22nd-match-indian-premier-league-2019,Punjab Cricket Association IS Bindra Stadium,Mohali,TRUE
7815415,2019,23rd Match,09-04-2019,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Chennai Super Kings won by 7 wkts,https://www.cricbuzz.com/cricket-scores/22458/csk-vs-kkr-23rd-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22458/csk-vs-kkr-23rd-match-indian-premier-league-2019,MA Chidambaram Stadium,Chennai,TRUE
2047324,2019,24th Match,10-04-2019,MUMBAI INDIANS vs KINGS XI PUNJAB,Mumbai Indians won by 3 wkts,https://www.cricbuzz.com/cricket-scores/22459/mi-vs-kxip-24th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22459/mi-vs-kxip-24th-match-indian-premier-league-2019,Wankhede Stadium,Mumbai,TRUE
4702243,2019,25th Match,11-04-2019,RAJASTHAN ROYALS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 4 wkts,https://www.cricbuzz.com/cricket-scores/22460/rr-vs-csk-25th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22460/rr-vs-csk-25th-match-indian-premier-league-2019,Sawai Mansingh Stadium,Jaipur,TRUE
2331682,2019,26th Match,12-04-2019,KOLKATA KNIGHT RIDERS vs DELHI CAPITALS,Delhi Capitals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/22461/kkr-vs-dc-26th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22461/kkr-vs-dc-26th-match-indian-premier-league-2019,Eden Gardens,Kolkata,TRUE
7172727,2019,27th Match,13-04-2019,MUMBAI INDIANS vs RAJASTHAN ROYALS,Rajasthan Royals won by 4 wkts,https://www.cricbuzz.com/cricket-scores/22462/mi-vs-rr-27th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22462/mi-vs-rr-27th-match-indian-premier-league-2019,Wankhede Stadium,Mumbai,TRUE
4765480,2019,28th Match,13-04-2019,KINGS XI PUNJAB vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 8 wkts,https://www.cricbuzz.com/cricket-scores/22463/kxip-vs-rcb-28th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22463/kxip-vs-rcb-28th-match-indian-premier-league-2019,Punjab Cricket Association IS Bindra Stadium,Mohali,TRUE
3993413,2019,29th Match,14-04-2019,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/22464/kkr-vs-csk-29th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22464/kkr-vs-csk-29th-match-indian-premier-league-2019,Eden Gardens,Kolkata,TRUE
5013362,2019,30th Match,14-04-2019,SUNRISERS HYDERABAD vs DELHI CAPITALS,Delhi Capitals won by 39 runs,https://www.cricbuzz.com/cricket-scores/22465/srh-vs-dc-30th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22465/srh-vs-dc-30th-match-indian-premier-league-2019,Rajiv Gandhi International Stadium,Hyderabad,TRUE
8556956,2019,31st Match,15-04-2019,MUMBAI INDIANS vs ROYAL CHALLENGERS BANGALORE,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/22466/mi-vs-rcb-31st-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22466/mi-vs-rcb-31st-match-indian-premier-league-2019,Wankhede Stadium,Mumbai,TRUE
9956095,2019,32nd Match,16-04-2019,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Kings XI Punjab won by 12 runs,https://www.cricbuzz.com/cricket-scores/22467/kxip-vs-rr-32nd-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22467/kxip-vs-rr-32nd-match-indian-premier-league-2019,Punjab Cricket Association IS Bindra Stadium,Mohali,TRUE
5962210,2019,33rd Match,17-04-2019,SUNRISERS HYDERABAD vs CHENNAI SUPER KINGS,Sunrisers Hyderabad won by 6 wkts,https://www.cricbuzz.com/cricket-scores/22468/srh-vs-csk-33rd-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22468/srh-vs-csk-33rd-match-indian-premier-league-2019,Rajiv Gandhi International Stadium,Hyderabad,TRUE
4183842,2019,34th Match,18-04-2019,DELHI CAPITALS vs MUMBAI INDIANS,Mumbai Indians won by 40 runs,https://www.cricbuzz.com/cricket-scores/22469/dc-vs-mi-34th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22469/dc-vs-mi-34th-match-indian-premier-league-2019,Arun Jaitley Stadium,Delhi,TRUE
7621139,2019,35th Match,19-04-2019,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 10 runs,https://www.cricbuzz.com/cricket-scores/22470/kkr-vs-rcb-35th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22470/kkr-vs-rcb-35th-match-indian-premier-league-2019,Eden Gardens,Kolkata,TRUE
8363749,2019,36th Match,20-04-2019,RAJASTHAN ROYALS vs MUMBAI INDIANS,Rajasthan Royals won by 5 wkts,https://www.cricbuzz.com/cricket-scores/22471/rr-vs-mi-36th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22471/rr-vs-mi-36th-match-indian-premier-league-2019,Sawai Mansingh Stadium,Jaipur,TRUE
2326553,2019,37th Match,20-04-2019,DELHI CAPITALS vs KINGS XI PUNJAB,Delhi Capitals won by 5 wkts,https://www.cricbuzz.com/cricket-scores/22472/dc-vs-kxip-37th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22472/dc-vs-kxip-37th-match-indian-premier-league-2019,Arun Jaitley Stadium,Delhi,TRUE
5568908,2019,38th Match,21-04-2019,SUNRISERS HYDERABAD vs KOLKATA KNIGHT RIDERS,Sunrisers Hyderabad won by 9 wkts,https://www.cricbuzz.com/cricket-scores/22473/srh-vs-kkr-38th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22473/srh-vs-kkr-38th-match-indian-premier-league-2019,Rajiv Gandhi International Stadium,Hyderabad,TRUE
7225586,2019,39th Match,21-04-2019,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Royal Challengers Bangalore won by 1 run,https://www.cricbuzz.com/cricket-scores/22474/rcb-vs-csk-39th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22474/rcb-vs-csk-39th-match-indian-premier-league-2019,M.Chinnaswamy Stadium,Bengaluru,TRUE
7436247,2019,40th Match,22-04-2019,RAJASTHAN ROYALS vs DELHI CAPITALS,Delhi Capitals won by 6 wkts,https://www.cricbuzz.com/cricket-scores/22475/rr-vs-dc-40th-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22475/rr-vs-dc-40th-match-indian-premier-league-2019,Sawai Mansingh Stadium,Jaipur,TRUE
4398515,2019,41st Match,23-04-2019,CHENNAI SUPER KINGS vs SUNRISERS HYDERABAD,Chennai Super Kings won by 6 wkts,https://www.cricbuzz.com/cricket-scores/22476/csk-vs-srh-41st-match-indian-premier-league-2019,https://www.cricbuzz.com/live-cricket-scorecard/22476/csk-vs-srh-41st-match-indian-premier-league-2019,MA Chidambaram Stadium,Chennai,TRUE
